tickertime,openprice,closeprice,high,low,predictprice
2016-06-21,665.914978027,596.116027832,678.66998291,587.482971191,1161.5491381609197
2016-06-20,735.882995605,666.651977539,735.882995605,639.070007324,1159.0607548627243
2016-06-19,763.927001953,737.226013184,764.083984375,732.726989746,1156.5767920188641
2016-06-18,756.687988281,763.781005859,766.62097168,745.627990723,1154.09724339515
2016-06-17,748.755981445,756.226989746,777.989990234,733.929016113,1151.6221027638894
2016-06-16,768.486999512,748.908996582,775.356018066,716.556030273,1149.1513639038842
2016-06-15,696.523010254,766.307983398,773.721984863,696.523010254,1146.6850206004547
2016-06-14,685.684997559,694.468994141,696.302978516,672.560974121,1144.223066645418
2016-06-13,704.50402832,685.559020996,704.50402832,662.804016113,1141.7654958370656
2016-06-12,671.653991699,704.375976562,716.00402832,664.486999512,1139.3123019801797
2016-06-11,609.684020996,672.783996582,684.843994141,607.039001465,1136.863478886019
2016-06-10,578.67401123,606.726989746,607.116027832,578.67401123,1134.4190203723444
2016-06-09,575.836975098,577.469970703,579.12701416,573.325012207,1131.9789202633417
2016-06-08,582.20300293,574.630004883,582.20300293,570.95098877,1129.543172389719
2016-06-07,577.166992188,581.645019531,582.838989258,573.130004883,1127.111770588621
2016-06-06,585.445007324,576.596984863,590.258972168,567.513977051,1124.684708703653
2016-06-05,574.601989746,585.536987305,586.469970703,574.601989746,1122.2619805848597
2016-06-04,573.307983398,574.976989746,582.807983398,569.177978516,1119.8435800887764
2016-06-03,569.70501709,572.726989746,590.132019043,564.237976074,1117.4295010783435
2016-06-02,537.682006836,569.193969727,574.638000488,536.91998291,1115.0197374229763
2016-06-01,536.515014648,537.971984863,540.351989746,533.07800293,1112.614282998516
2016-05-31,531.106994629,536.91998291,543.08001709,525.635986328,1110.2131316872171
2016-05-30,534.190979004,531.385986328,546.617980957,520.661987305,1107.8162773777995
2016-05-29,528.471008301,533.864013672,544.348999023,522.963012695,1105.423713965362
2016-05-28,527.476989746,526.232971191,553.960021973,512.179016113,1103.03543535148
2016-05-27,473.028991699,530.039978027,533.473022461,472.699005127,1100.6514354440933
2016-05-26,453.520996094,473.463989258,478.148986816,453.520996094,1098.2717081575838
2016-05-25,449.67199707,453.384002686,453.644012451,447.895996094,1095.8962474127272
2016-05-24,446.062011719,449.598999023,450.29800415,446.062011719,1093.5250471367076
2016-05-23,444.290985107,445.980987549,447.100006104,443.929992676,1091.1581012630966
2016-05-22,439.347991943,444.154998779,444.345001221,438.822998047,1088.7954037318768
2016-05-21,443.217987061,439.322998047,443.427001953,439.035003662,1086.4369484894028
2016-05-20,442.966003418,443.187988281,443.778015137,441.705993652,1084.0827294884323
2016-05-19,437.792999268,442.675994873,444.053985596,437.389007568,1081.7327406880895
2016-05-18,454.523986816,438.714996338,454.632995605,438.714996338,1079.3869760538694
2016-05-17,453.691009521,454.618988037,455.99798584,453.29901123,1077.0454295576603
2016-05-16,454.009002686,453.782989502,455.071990967,453.605010986,1074.7080951777157
2016-05-15,457.585998535,454.162994385,458.200012207,452.945007324,1072.3749668986231
2016-05-14,455.759002686,457.567993164,458.691986084,455.459014893,1070.0460387113549
2016-05-13,455.822998047,455.67098999,456.835998535,454.786010742,1067.7213046132285
2016-05-12,454.850006104,455.670013428,457.054992676,453.45300293,1065.4007586079304
2016-05-11,452.446990967,454.765991211,454.949005127,449.25,1063.0843947054595
2016-05-10,450.864013672,452.727996826,454.57598877,450.864013672,1060.7722069221863
2016-05-09,460.518005371,450.894989014,461.928985596,448.95401001,1058.4641892808045
2016-05-08,458.205993652,460.483001709,462.480987549,456.531005859,1056.1603358103287
2016-05-07,458.428985596,458.54800415,459.416992188,455.983001709,1053.8606405461428
2016-05-06,459.639007568,458.536010742,460.674987793,457.324005127,1051.5650975298931
2016-05-05,447.941986084,459.602996826,461.375,447.067993164,1049.2737008096058
2016-05-04,446.710998535,447.976013184,448.506011963,445.882995605,1046.9864444395798
2016-05-03,450.183013916,446.721984863,450.377990723,445.630004883,1044.7033224804534
2016-05-02,444.726989746,450.303985596,451.096984863,442.617004395,1042.4243289991484
2016-05-01,451.933013916,444.669006348,452.445007324,441.776000977,1040.1494580689184
2016-04-30,448.484008789,451.875,452.479003906,447.927001953,1037.8787037692696
2016-04-29,455.178009033,448.317993164,455.587005615,447.696990967,1035.6120601860498
2016-04-28,449.407989502,455.096984863,455.384002686,446.016998291,1033.3495214113696
2016-04-27,445.037994385,449.010986328,449.550994873,436.649993896,1031.0910815436328
2016-04-26,466.261993408,444.687011719,467.07901001,444.134002686,1028.836734687508
2016-04-25,461.648010254,466.088989258,467.964996338,461.621002197,1026.5864749539585
2016-04-24,459.121002197,461.425994873,466.619995117,453.592010498,1024.340296460214
2016-04-23,450.559997559,458.554992676,460.145996094,448.928009033,1022.0981933297846
2016-04-22,445.860992432,450.282012939,450.282012939,444.330993652,1019.860159692415
2016-04-21,449.687988281,445.736999512,449.809997559,444.149993896,1017.6261896841233
2016-04-20,441.415985107,449.424987793,450.54800415,440.95199585,1015.3962774471978
2016-04-19,435.324005127,441.389007568,443.053985596,434.406005859,1013.1704171301436
2016-04-18,428.70300293,435.509002686,436.019989014,428.104003906,1010.9486028877461
2016-04-17,427.610992432,428.591003418,429.273986816,427.085998535,1008.7308288810093
2016-04-16,430.635986328,427.398986816,431.371002197,426.07901001,1006.5170892771858
2016-04-15,429.575012207,430.571990967,432.625,428.984008789,1004.3073782497491
2016-04-14,424.427001953,429.713012695,429.928009033,424.427001953,1002.1016899784225
2016-04-13,423.934997559,424.282012939,425.371002197,423.013000488,999.9000186491276
2016-04-12,425.631988525,423.734008789,426.657989502,422.915985107,997.702358454021
2016-04-11,422.842987061,425.190002441,427.277008057,422.842987061,995.5087035914753
2016-04-10,421.872009277,422.483001709,422.739013672,420.532989502,993.3190482660839
2016-04-09,419.592010498,421.563995361,422.434997559,419.256988525,991.1333866886168
2016-04-08,420.811004639,419.411010742,420.890991211,416.515014648,988.9517130760746
2016-04-07,422.907012939,420.348999023,425.360992432,419.635009766,986.7740216516443
2016-04-06,423.619995117,422.744995117,423.657012939,420.518005371,984.6003066447125
2016-04-05,424.283996582,423.412994385,424.527008057,422.729003906,982.430562290854
2016-04-04,421.016998291,424.029998779,424.256988525,420.614013672,980.2647828318205
2016-04-03,421.29901123,421.444000244,422.342987061,419.601013184,978.1029625155534
2016-04-02,421.17300415,420.903991699,421.579986572,419.696990967,975.9450955961806
2016-04-01,418.42199707,420.87298584,422.080993652,418.42199707,973.7911763339812
2016-03-31,416.760009766,417.959991455,418.17300415,415.830993652,971.641198995422
2016-03-30,415.256988525,416.729003906,418.368988037,415.256988525,969.4951578531069
2016-03-29,416.834014893,414.816009521,416.834014893,412.496002197,967.3530471858447
2016-03-28,424.303985596,416.515991211,426.20300293,412.680999756,965.2148612785434
2016-03-27,426.54800415,424.230987549,426.856994629,423.292999268,963.0805944223168
2016-03-26,418.140014648,426.765014648,428.79699707,417.710998535,960.9502409143794
2016-03-25,417.364990234,417.945007324,418.986999512,416.259002686,958.8237950581217
2016-03-24,416.507995605,417.177001953,418.079986572,415.558013916,956.701251163052
2016-03-23,418.42401123,416.394012451,418.679992676,415.485992432,954.5826035448241
2016-03-22,418.161010742,418.040985107,419.268005371,417.364013672,952.4678465252113
2016-03-21,413.131988525,418.088989258,418.375,412.531005859,950.356974432126
2016-03-20,413.417999268,413.307006836,413.417999268,410.381011963,948.2499815995935
2016-03-19,410.401000977,413.755004883,414.625,410.401000977,946.1468623677406
2016-03-18,409.265014648,410.444000244,410.984008789,407.230010986,944.0476110828392
2016-03-17,420.54699707,409.54800415,420.54699707,406.136993408,941.952222097249
2016-03-16,417.889007568,420.621002197,420.997009277,417.889007568,939.8606897694367
2016-03-15,416.888000488,417.010986328,417.686004639,415.911987305,937.7730084639585
2016-03-14,416.388000488,416.829986572,418.131011963,414.984985352,935.6891725514866
2016-03-13,414.20098877,416.437988281,416.683990479,414.20098877,933.6091764087683
2016-03-12,411.648010254,414.065002441,416.604003906,411.641998291,931.5330144186455
2016-03-11,421.605010986,411.62399292,421.795013428,410.093994141,929.4606809700358
2016-03-10,417.238006592,421.690002441,423.925994873,417.013000488,927.3921704579528
2016-03-09,414.743988037,417.131011963,417.511993408,413.25100708,925.3274772834569
2016-03-08,413.894012451,414.859985352,416.032012939,411.605987549,923.2665958536977
2016-03-07,414.464996338,413.971984863,416.243011475,411.093994141,921.2095205818803
2016-03-06,407.756988525,414.321014404,415.916992188,406.308990479,919.1562458872849
2016-03-05,400.524993896,407.707000732,411.907012939,395.778015137,917.1067661952336
2016-03-04,410.781005859,400.570007324,411.256988525,394.035003662,915.0610759370945
2016-03-03,421.835998535,410.938995361,425.178009033,410.938995361,913.019169550316
2016-03-02,423.911987305,421.651000977,425.37298584,419.411010742,910.981041478356
2016-03-01,435.131011963,423.989013672,435.916992188,423.989013672,908.9466861707389
2016-02-29,437.916992188,435.12298584,439.653015137,432.319000244,906.9160980830075
2016-02-28,433.437988281,437.696990967,441.506988525,431.692993164,904.8892716767342
2016-02-27,432.571014404,433.503997803,435.683013916,423.820007324,902.8662014195336
2016-02-26,432.838989258,432.519012451,434.230987549,428.102996826,900.8468817850361
2016-02-25,424.628997803,432.152008057,432.152008057,421.619995117,898.8313072528778
2016-02-24,425.036987305,424.544006348,427.718994141,420.415008545,896.8194723087413
2016-02-23,420.955993652,424.954986572,425.549987793,413.907012939,894.8113714442792
2016-02-22,438.255004883,420.735992432,439.858001709,417.821014404,892.806999157177
2016-02-21,438.989013672,437.74798584,439.045013428,432.916992188,890.8063499511198
2016-02-20,437.773010254,438.79800415,448.04598999,429.07699585,888.8094183357684
2016-02-19,421.601013184,437.164001465,441.984008789,421.601013184,886.8161988268137
2016-02-18,422.730010986,420.785003662,423.104003906,417.604003906,884.8266859459003
2016-02-17,416.571990967,422.37298584,425.996002197,415.638000488,882.8408742206753
2016-02-16,407.656005859,416.321990967,421.166992188,406.783996582,880.8587581847626
2016-02-15,401.432006836,407.488006592,408.945007324,401.432006836,878.8803323777594
2016-02-14,407.567993164,400.184997559,410.381011963,397.74899292,876.9055913452412
2016-02-13,392.932006836,407.230010986,407.230010986,392.932006836,874.9345296387505
2016-02-12,384.640991211,391.859985352,391.859985352,384.640991211,872.9671418157869
2016-02-11,379.686004639,384.263000488,384.95401001,379.600006104,871.0034224398108
2016-02-10,382.114013672,379.653991699,383.130004883,376.398986816,869.0433660802336
2016-02-09,376.145996094,381.648986816,385.483001709,375.782989502,867.0869673124278
2016-02-08,373.42300415,376.028991699,377.246002197,372.898010254,865.1342207177105
2016-02-07,376.756988525,373.446990967,379.878997803,373.334014893,863.1851208833398
2016-02-06,376.514007568,376.619995117,380.871002197,374.903015137,861.2396624024975
2016-02-05,386.588989258,376.522003174,386.631011963,372.386993408,859.2978398743282
2016-02-04,388.898010254,386.54901123,391.093994141,385.571990967,857.3596479038729
2016-02-03,370.17401123,389.593994141,391.608001709,369.993011475,855.4250811021288
2016-02-02,374.645996094,369.949005127,374.950012207,368.045013428,853.4941340859905
2016-02-01,372.920013428,374.447998047,375.882995605,372.920013428,851.5668014782811
2016-01-31,369.350006104,373.055999756,378.071990967,367.957000732,849.6430779077357
2016-01-30,378.292999268,368.766998291,380.346984863,367.834991455,847.7229580089976
2016-01-29,378.864990234,378.255004883,380.916992188,376.490997314,845.8064364226158
2016-01-28,380.108001709,379.473999023,384.378997803,365.45199585,843.8935077950205
2016-01-27,395.145996094,380.289001465,395.50201416,379.734985352,841.9841667785687
2016-01-26,392.444000244,394.971984863,396.842987061,391.782012939,840.0784080314921
2016-01-25,392.00201416,392.153015137,397.765991211,390.575012207,838.1762262179157
2016-01-24,402.316986084,391.726013184,402.316986084,388.553985596,836.2776160078255
2016-01-23,388.101989746,402.971008301,405.484985352,387.510009766,834.3825720771289
2016-01-22,382.433990479,387.490997314,394.542999268,381.980987549,832.4910891075679
2016-01-21,409.75100708,382.492004395,410.410003662,375.282012939,830.6031617867714
2016-01-20,419.631988525,410.261993408,422.87701416,406.299987793,828.718784808238
2016-01-19,379.739990234,420.230010986,425.266998291,376.598999023,826.8379528713328
2016-01-18,387.026000977,380.148986816,387.730010986,378.971984863,824.960660681258
2016-01-17,381.733001709,387.167999268,388.104003906,376.665008545,823.0869029490887
2016-01-16,387.152008057,382.29901123,390.964996338,380.092010498,821.2166743917372
2016-01-15,365.072998047,387.536010742,390.557006836,354.914001465,819.3499697319767
2016-01-14,430.255004883,364.330993652,430.255004883,364.330993652,817.486783698404
2016-01-13,432.287994385,430.305999756,433.324005127,427.845001221,815.6271110254569
2016-01-12,434.665008545,432.371002197,435.186004639,424.442993164,813.7709464534239
2016-01-11,448.182006836,435.690002441,448.182006836,435.690002441,811.9182847284019
2016-01-10,448.697998047,448.428009033,450.661987305,443.855010986,810.0691206023117
2016-01-09,448.238006592,447.990997314,448.308990479,440.351013184,808.2234488329098
2016-01-08,453.382995605,447.610992432,454.640014648,446.889007568,806.3812641837501
2016-01-07,457.537994385,453.230010986,462.933990479,447.937988281,804.5425614242158
2016-01-06,430.010986328,458.04800415,458.765991211,429.07699585,802.7073353294886
2016-01-05,431.855987549,429.105010986,431.855987549,426.341003418,800.8755806805586
2016-01-04,433.069000244,431.959991455,434.182006836,429.675994873,799.0472922642027
2016-01-03,430.061004639,433.091003418,434.516998291,429.084014893,797.2224648730125
2016-01-02,433.57800293,430.010986328,433.743011475,424.705993652,795.401093305347
2016-01-01,434.622009277,433.437988281,436.062011719,431.869995117,793.5831723653739
2015-12-31,430.721008301,434.334014893,436.246002197,427.515014648,791.7686968630281
2015-12-30,425.875,430.566986084,432.92098999,418.734985352,789.9576616140342
2015-12-29,433.299987793,426.619995117,434.386993408,422.084014893,788.1500614398841
2015-12-28,422.097991943,432.983001709,432.983001709,420.62701416,786.3458911678464
2015-12-27,423.342987061,422.278991699,429.769012451,418.480987549,784.545145630938
2015-12-26,416.514007568,422.822998047,424.006988525,408.882995605,782.7478196679656
2015-12-25,455.756011963,417.273986816,457.489013672,405.760009766,780.9539081234651
2015-12-24,454.855010986,455.653015137,458.304992676,452.075012207,779.1634058477492
2015-12-23,443.091003418,454.984985352,458.455993652,443.07699585,777.37630769686
2015-12-22,436.720001221,442.401000977,444.528991699,436.618988037,775.5926085325975
2015-12-21,437.436004639,436.571990967,443.687988281,435.515991211,773.8123032225039
2015-12-20,442.838012695,438.639007568,444.729003906,427.312011719,772.0353866398414
2015-12-19,462.234008789,442.684997559,462.644989014,434.338012695,770.2618536636264
2015-12-18,463.552001953,462.321990967,465.580993652,456.765014648,768.4916991785961
2015-12-17,455.846984863,463.615997314,465.177001953,454.940002441,766.7249180751977
2015-12-16,454.777008057,456.07800293,457.859985352,448.858001709,764.9615052496177
2015-12-15,465.208007812,454.933990479,465.208007812,443.851013184,763.2014556037531
2015-12-14,443.877990723,465.321014404,465.321014404,443.877990723,761.4447640452021
2015-12-13,433.272003174,444.182006836,447.141998291,430.455993652,759.6914254872925
2015-12-12,431.660003662,433.755004883,441.679992676,426.268005371,757.9414348490282
2015-12-11,452.334991455,434.997009277,469.102996826,410.740997314,756.1947870551362
2015-12-10,415.281005859,451.937988281,451.937988281,415.281005859,754.4514770360203
2015-12-09,417.988006592,415.479003906,419.509002686,411.54800415,752.7114997278003
2015-12-08,414.441009521,417.562988281,423.119995117,406.290985107,750.9748500722482
2015-12-07,395.753997803,415.562988281,415.562988281,389.950012207,749.24152301684
2015-12-06,389.977996826,395.536010742,399.968994141,385.411010742,747.5115135147341
2015-12-05,389.554992676,388.782989502,402.808990479,387.088989258,745.7848165247563
2015-12-04,363.721008301,388.949005127,389.785003662,363.229003906,744.0614270114019
2015-12-03,361.261993408,363.183013916,363.515991211,355.756988525,742.3413399448278
2015-12-02,359.330993652,361.04598999,370.274993896,357.411987305,740.6245503008665
2015-12-01,361.845001221,359.187011719,362.231994629,349.464996338,738.9110530609993
2015-11-30,377.414001465,362.488006592,378.930999756,356.562988281,737.200843212353
2015-11-29,371.437011719,377.321014404,382.363006592,370.382995605,735.4939157477207
2015-11-28,357.471984863,371.294006348,371.938995361,355.665985107,733.7902656655352
2015-11-27,357.140991211,357.381011963,359.536010742,352.17199707,732.0898879698653
2015-11-26,351.860992432,358.041992188,363.588989258,347.869995117,730.392777670425
2015-11-25,328.303009033,352.683990479,366.756988525,328.229003906,728.6989297825579
2015-11-24,320.045013428,328.205993652,329.134002686,316.769989014,727.0083393272289
2015-11-23,323.014007568,320.04598999,323.058013916,318.118011475,725.3210013310445
2015-11-22,324.350006104,323.04598999,325.118011475,321.290008545,723.636910826214
2015-11-21,326.975006104,324.536010742,327.010009766,321.259002686,721.956062850576
2015-11-20,322.092010498,326.927001953,328.158996582,319.595001221,720.2784524475777
2015-11-19,326.411010742,322.022003174,326.472991943,312.217010498,718.6040746662718
2015-11-18,334.678985596,326.148986816,335.334014893,325.273010254,716.932924561319
2015-11-17,334.592987061,334.589996338,336.531005859,330.640014648,715.2649971929795
2015-11-16,330.361999512,335.093994141,338.350006104,329.614013672,713.6002876271151
2015-11-15,319.734985352,330.75100708,331.62600708,315.904998779,711.9387909351576
2015-11-14,333.050994873,320.165985107,334.661987305,317.489990234,710.2805021941576
2015-11-13,336.62399292,332.906005859,338.180999756,329.970001221,708.6254164867294
2015-11-12,338.49798584,336.752990723,340.914001465,326.075012207,706.9735289010648
2015-11-11,314.07901001,338.152008057,345.080993652,313.355987549,705.3248345309485
2015-11-10,339.820007324,311.084014893,340.584991455,300.997009277,703.6793284757186
2015-11-09,379.984008789,336.819000244,381.386993408,329.108001709,702.0370058402999
2015-11-08,374.324005127,380.256988525,385.278015137,362.894989014,700.3978617351477
2015-11-07,384.278015137,373.368011475,389.894989014,368.700012207,698.7618912763198
2015-11-06,374.269012451,386.481994629,390.585998535,372.433013916,697.1290895853879
2015-11-05,388.04699707,374.470001221,395.835998535,354.024993896,695.4994517895079
2015-11-04,408.07699585,386.354003906,447.561004639,374.580993652,693.872973021355
2015-11-03,403.664001465,411.562988281,495.562011719,380.54800415,692.2496484191712
2015-11-02,361.87298584,403.416992188,417.899993896,357.647003174,690.6294731267113
2015-11-01,325.941986084,361.188995361,365.359985352,323.209014893,689.0124422932909
2015-10-31,315.005004883,325.430999756,327.471984863,311.881011963,687.3985510737377
2015-10-30,328.511993408,314.165985107,332.777008057,309.25100708,685.7877946284176
2015-10-29,313.942993164,328.015014648,334.169006348,313.940002441,684.1801681232076
2015-10-28,304.324005127,313.855010986,318.170013428,301.822998047,682.5756667295165
2015-10-27,293.70300293,304.618011475,306.330993652,293.70300293,680.9742856242475
2015-10-26,285.180999756,293.787994385,296.212005615,285.007995605,679.3760199898289
2015-10-25,283.627990723,285.299987793,285.299987793,280.510009766,677.7808650141943
2015-10-24,281.445007324,283.679992676,294.058990479,281.445007324,676.1888158907738
2015-10-23,276.503997803,281.653991699,281.705993652,276.503997803,674.5998678184965
2015-10-22,273.648986816,276.496002197,278.683990479,273.542999268,673.0140160017932
2015-10-21,266.496002197,274.023010254,276.510009766,266.135009766,671.4312556505653
2015-10-20,269.305999756,266.272003174,270.769989014,263.838989258,669.8515819802263
2015-10-19,263.571990967,269.463012695,270.834991455,263.226989746,668.2749902116377
2015-10-18,261.860992432,263.437011719,264.820007324,260.95098877,666.7014755711722
2015-10-17,270.907012939,261.643005371,271.667999268,260.777008057,665.1310332906503
2015-10-16,262.747009277,270.640014648,273.57800293,262.367004395,663.5636586073807
2015-10-15,254.296005249,262.868988037,266.135009766,253.925994873,661.9993467641193
2015-10-14,252.106994629,254.320007324,255.962005615,252.046005249,660.4380930091043
2015-10-13,249.492996216,251.988998413,254.274993896,248.902999878,658.8798925960039
2015-10-12,245.199996948,249.507995605,250.235992432,243.757003784,657.3247407839677
2015-10-11,246.875,245.307998657,247.453994751,245.179000854,655.7726328375697
2015-10-10,244.742004395,247.050003052,247.242996216,244.151992798,654.2235640268427
2015-10-09,243.740005493,244.940994263,245.319000244,243.074005127,652.6775296272591
2015-10-08,242.498001099,243.930999756,244.227996826,242.121994019,651.1345249197279
2015-10-07,243.074996948,242.304000854,244.25100708,242.179000854,649.594545190576
2015-10-06,246.169998169,242.968994141,246.680999756,242.585006714,648.0575857315869
2015-10-05,240.363998413,246.06300354,246.934997559,240.136001587,646.5236418399454
2015-10-04,238.147003174,240.382995605,240.382995605,237.035003662,644.9927088182711
2015-10-03,238.531005859,238.259002686,238.968002319,237.940002441,643.4647819745786
2015-10-02,237.20199585,238.729995728,239.315002441,236.944000244,641.9398566223267
2015-10-01,237.264007568,237.292999268,238.541000366,236.602996826,640.4179280803531
2015-09-30,236.003997803,237.548995972,238.445007324,235.615997314,638.8989916729176
2015-09-29,236.63999939,236.059997559,237.73399353,235.628997803,637.3830427296735
2015-09-28,239.01600647,236.68699646,239.802001953,235.927993774,635.8700765856697
2015-09-27,232.835998535,239.141998291,239.339004517,232.466995239,634.3600885813524
2015-09-26,234.139007568,232.757003784,234.526000977,232.475997925,632.8530740625473
2015-09-25,235.076004028,234.339996338,235.402999878,233.358001709,631.3490283804813
2015-09-24,234.361999512,235.143997192,237.427001953,233.684005737,629.8479468917288
2015-09-23,230.358001709,234.529006958,235.649002075,230.294998169,628.3498249582755
2015-09-22,230.936004639,230.283004761,231.835006714,229.591003418,626.854657947458
2015-09-21,226.968994141,230.617996216,232.386001587,225.117004395,625.3624412319926
2015-09-20,231.216995239,227.085006714,231.216995239,226.520996094,623.873170189946
2015-09-19,231.399002075,231.212005615,232.365005493,230.910003662,622.3868402047526
2015-09-18,232.858001709,231.492996216,233.205001831,231.089004517,620.9034466652018
2015-09-17,233.520996094,232.975006104,234.352996826,232.184997559,619.4229849654447
2015-09-16,229.076004028,229.809997559,230.285003662,228.925994873,617.9454505049558
2015-09-15,230.25,229.091003418,231.214996338,227.401992798,616.4708386885853
2015-09-14,230.492004395,230.304000854,259.182006836,229.822006226,614.9991449264857
2015-09-13,230.60899353,230.643997192,232.440002441,227.960998535,613.5303646341789
2015-09-12,235.242004395,230.511993408,235.934997559,229.332000732,612.0644932324988
2015-09-11,239.854995728,235.229003906,240.12399292,234.753997803,610.6015261476118
2015-09-10,238.328994751,240.106994629,241.169006348,238.328994751,609.1414588110154
2015-09-09,238.335998535,238.477005005,241.292999268,235.791000366,607.6842866595088
2015-09-08,243.414993286,238.167999268,244.416000366,237.820999146,606.2300051352258
2015-09-07,239.845993042,243.606994629,245.781005859,239.677993774,604.7786096856014
2015-09-06,239.934005737,239.847000122,242.106002808,238.722000122,603.3300957633837
2015-09-05,234.869995117,239.839996338,242.912002563,234.680999756,601.8844588266112
2015-09-04,230.199005127,235.018997192,236.143005371,229.442993164,600.4416943386443
2015-09-03,227.214996338,230.29800415,230.899993896,227.050994873,599.0017977681127
2015-09-02,229.324005127,227.182998657,229.604995728,226.667007446,597.5647645889622
2015-09-01,228.026992798,229.283996582,230.57699585,226.475006104,596.1305902804022
2015-08-31,230.255996704,228.121002197,231.216003418,226.86000061,594.6992703269465
2015-08-30,229.113998413,230.055999756,231.955993652,225.914993286,593.2708002183813
2015-08-29,229.895004272,228.761001587,232.067993164,226.246994019,591.8451754497671
2015-08-28,231.548995972,229.779998779,233.222000122,227.330001831,590.4223915214259
2015-08-27,224.701004028,231.395996094,235.218994141,220.925994873,589.002443938962
2015-08-26,226.050003052,224.768997192,228.643005371,223.684005737,587.5853282132405
2015-08-25,222.076004028,225.830993652,231.182998657,220.203994751,586.1710398603739
2015-08-24,210.067993164,221.60899353,226.320999146,199.567001343,584.7595744017481
2015-08-23,228.111999512,210.494995117,228.139007568,210.442993164,583.3509273639908
2015-08-22,230.37600708,228.169006348,232.705001831,225.580001831,581.9450942789732
2015-08-21,232.662002563,230.38999939,234.957000732,222.703994751,580.5420706838163
2015-08-20,235.354995728,232.569000244,236.432006836,231.723999023,579.1418521208788
2015-08-19,226.899002075,235.350006104,237.365005493,226.899002075,577.7444341377535
2015-08-18,225.671005249,226.684005737,237.408996582,222.76600647,576.3498122872697
2015-08-17,257.925994873,211.078994751,257.993011475,211.078994751,574.9579821274756
2015-08-16,258.489990234,257.976013184,260.505004883,257.117004395,573.5689392216493
2015-08-15,261.865997314,258.506988525,262.440002441,257.040985107,572.1826791382821
2015-08-14,265.528991699,261.550994873,266.666992188,261.29598999,570.7991974510941
2015-08-13,264.131988525,265.679992676,267.466003418,261.477996826,569.418489738998
2015-08-12,266.183013916,264.079986572,266.231994629,262.841003418,568.0405515861344
2015-08-11,270.597991943,266.37600708,270.67300415,265.468994141,566.6653785818351
2015-08-10,264.342010498,270.385986328,270.385986328,264.093994141,565.2929663206208
2015-08-09,265.477996826,264.470001221,267.032012939,262.596008301,563.9233104022398
2015-08-08,261.115997314,265.083007812,267.002990723,260.467987061,562.5564064315954
2015-08-07,279.742004395,260.997009277,279.928009033,260.709991455,561.1922500188073
2015-08-06,278.740997314,279.584991455,280.391998291,276.365997314,559.8308367791631
2015-08-05,281.906005859,278.57699585,281.906005859,278.403015137,558.4721623331333
2015-08-04,284.846984863,281.881988525,285.50100708,281.488006592,557.1162223063683
2015-08-03,281.225006104,285.217987061,285.714996338,281.225006104,555.7630123296822
2015-08-02,282.805999756,281.226989746,285.471008301,280.233001709,554.4125280390671
2015-08-01,280.449005127,282.614013672,283.032012939,277.528991699,553.0647650756729
2015-07-31,284.686004639,281.601013184,284.932006836,278.111999512,551.7197190858035
2015-07-30,287.696014404,284.649993896,288.959014893,282.343994141,550.3773857209417
2015-07-29,289.102996826,287.721984863,290.12600708,286.567993164,549.0377606376866
2015-07-28,294.484008789,289.589996338,294.536010742,288.777008057,547.700839497815
2015-07-27,293.632995605,294.427001953,296.648986816,293.42300415,546.3666179682318
2015-07-26,292.639007568,293.62399292,297.773986816,287.450012207,545.0350917209956
2015-07-25,288.640014648,292.686004639,293.052001953,287.705993652,543.7062564332875
2015-07-24,288.164001465,288.696990967,290.733001709,286.00201416,542.3801077874269
2015-07-23,276.005004883,288.278015137,289.252990723,275.253997803,541.0566414708591
2015-07-22,277.341003418,276.04901123,278.110992432,275.716003418,539.7358531761612
2015-07-21,275.657012939,277.221984863,277.665985107,274.381011963,538.417738601013
2015-07-20,278.881988525,275.833007812,280.54699707,275.419006348,537.1022934482377
2015-07-19,273.49899292,278.980987549,278.980987549,272.959991455,535.7895134257463
2015-07-18,274.766998291,273.614013672,275.670013428,272.513000488,534.4793942465654
2015-07-17,279.330993652,274.901000977,282.527008057,274.075012207,533.1719316288298
2015-07-16,278.091003418,279.471984863,280.279998779,272.042999268,531.8671212957835
2015-07-15,286.041992188,278.088989258,291.183013916,275.239990234,530.5649589757426
2015-07-14,288.045013428,285.82901001,293.24798584,285.367004395,529.2654404021351
2015-07-13,292.033996582,287.463989258,296.147003174,286.638000488,527.968561313477
2015-07-12,310.82699585,292.053985596,310.947998047,281.010986328,526.6743174533598
2015-07-11,293.140014648,310.867004395,314.394012451,292.505004883,525.382704570461
2015-07-10,284.880004883,293.114990234,298.506011963,283.529998779,524.093718418541
2015-07-09,269.156005859,284.894012451,294.591003418,268.802001953,522.8073547564233
2015-07-08,270.82699585,269.227996826,272.334991455,267.085998535,521.5236093479992
2015-07-07,265.981994629,270.785003662,272.971008301,264.385986328,520.2424779622389
2015-07-06,269.963012695,266.207000732,271.341003418,264.832000732,518.9639563731617
2015-07-05,271.108001709,269.029998779,277.42199707,267.600006104,517.6880403598426
2015-07-04,260.804992676,271.912994385,274.506011963,258.70098877,516.4147257064254
2015-07-03,256.490997314,260.885986328,261.457000732,254.199996948,515.1440082020868
2015-07-02,255.458999634,256.335998535,257.07699585,253.505004883,513.8758836410576
2015-07-01,258.552001953,255.412002563,261.631011963,254.115997314,512.6103478226044
2015-06-30,263.345001221,258.621002197,265.17199707,255.774002075,511.3473965510376
